2659.463770	1040.004376	22.836313	336.980227	300.055208	213.541833	-51.352323	103.447843	-1171.258372	-303.441957	-109.884868	-101.893233	190.764698	-9.453963	-13.922257	-17.996375	-179.699646	168.555038	-78.480314	-20.884314	-467.321959	106.987295	-97.805996	-7.333102	-50.566462	19.159654	-7.664597	31.623008	1622.724693	233.818521	5.251246	279.703279	125.912518	238.557592	-49.588055	151.613729	-982.496854	171.100261	65.663919	-113.815144	-70.588395	-39.694511	98.637314	-9.879063	-159.528848	104.357278	-100.271203	-18.972243	-165.262718	120.015422	-90.961356	18.774201	16.406266	95.539924	8.674842	82.361323	878.914687	81.243423	-119.241708	106.135443	158.098946	116.915590	-214.728244	111.429638	-380.899211	349.091513	214.676253	-51.021021	59.772815	-91.508892	65.306812	-6.064086	-287.127810	-123.595714	-201.728086	-26.170812	-144.640566	-55.889127	-65.564736	-4.129675	200.826925	124.366317	11.584041	-108.791961	348.017133	201.252166	-421.021923	12.818273	182.530517	15.849029	-328.669210	51.333796	-180.454497	135.039510	81.981563	-49.928891	73.444042	-17.070537	-63.834379	-22.628291	-238.925496	-21.767313	-206.751466	0.447217	-20.532229	-3.230778	-30.316396	-9.831272	44.854083	86.806249	68.673542	-160.139707	6.253970	272.342968	-426.064089	14.715951	257.391969	358.564188	-146.724663	153.420460	-102.103383	287.077562	9.502288	31.398057	-28.257715	31.369489	-80.000696	-34.687829	-135.616890	11.994103	-116.281962	-5.836282	73.439220	18.963894	46.418845	-1.588665	-220.024034	173.936064	100.127093	-45.496618	-426.286449	178.516181	-145.985846	-114.136688	203.691976	349.840332	-162.556578	81.596644	-120.063734	233.663465	-134.114052	-9.703025	-144.511431	19.570903	-28.912098	-115.294289	-136.741211	-28.509885	26.952197	-41.093945	124.888876	36.164525	238.462098	-3.289266	-375.047646	140.723487	-46.761965	-3.231530	-416.509862	-239.853032	-60.833265	-322.990183	-62.239097	-316.055442	-262.286121	-10.996089	-120.489193	-125.530118	-165.344419	-57.075067	-231.377143	-182.765865	19.427000	-186.627212	31.954833	152.633434	378.424599	-82.019712	52.811463	60.192436	352.357611	-27.231366	-316.175731	-177.477724	-71.390724	-13.330575
1040.004376	1014.440981	17.366381	292.952481	-213.041768	116.075134	-30.964001	35.044171	-667.208823	-162.280107	-57.284945	-71.792392	105.947814	-5.600680	-3.112108	-3.212037	23.563509	67.543952	-19.979417	-7.804627	-41.487067	8.793066	-28.473643	-24.494215	-8.564230	-1.649021	-4.072336	-1.914036	724.455462	313.076772	14.248599	247.508806	-83.675252	225.381715	-15.600743	132.789224	-544.036103	105.051904	32.916791	-58.302653	-44.595865	-76.987168	21.460432	-7.702504	-57.633962	-12.856873	-69.276473	-4.574587	6.350790	15.023024	-37.408685	-19.148217	-44.508986	44.587215	-3.297776	-9.545834	367.070564	30.265707	-81.445549	74.448540	24.428927	108.543733	-132.378386	108.088925	-144.623162	205.699787	59.812332	2.875800	32.803414	-1.953460	4.852441	0.678545	-158.177231	-66.444707	-70.981063	1.955878	-15.119929	-0.374953	-15.280195	23.891350	-17.710121	121.141675	-4.525839	-71.751228	118.996583	12.597343	-281.586142	-1.504177	38.149094	-10.306492	-174.680753	10.060234	-158.724728	139.086797	20.305541	29.365620	-12.625037	74.608506	-47.540279	42.490331	-84.035849	31.921294	-64.349044	18.693125	52.395474	8.620196	-7.642053	15.564075	-0.067836	67.358546	-3.124017	-95.584188	-96.687231	37.498370	-278.203272	-0.683586	142.906361	187.179287	-38.158211	29.555250	-105.829923	154.992084	37.278260	1.999174	-82.001927	85.201306	-60.768805	50.579404	-44.803525	70.361664	-40.452298	41.622962	58.493550	15.506143	5.943812	11.413745	-73.035883	89.278017	-61.771476	-22.270314	-343.184757	88.161675	-67.388571	-71.179419	158.352234	199.611152	-38.090741	36.955717	-93.135867	103.227810	19.005851	-30.011064	-107.148336	21.593838	27.454641	-37.161707	-73.029752	42.409926	-3.098154	23.671704	22.178669	34.202689	51.882952	8.845978	-54.191161	107.421577	-138.643244	10.185499	-282.269550	-195.349136	-33.770369	-233.830122	-2.040912	-175.361090	-118.156782	-4.557779	-89.416350	-94.816406	-65.893739	-24.477348	-164.003981	-108.536045	25.671866	-89.150470	-59.443034	105.504008	149.030343	-31.074802	-113.739694	48.585639	120.225845	-13.427085	103.169887	-10.186293	-81.085324	12.935515
22.836313	17.366381	6.417182	1.091048	12.118787	12.799453	4.014303	2.488937	-17.920413	-4.849898	-2.412459	-1.710970	0.596324	2.017150	0.594157	-1.133156	12.432787	7.204987	2.222502	-0.366998	-12.314807	5.872162	-2.095504	-1.091049	-1.646455	4.498926	-0.211021	1.877881	26.490513	6.736168	4.286726	1.716873	8.079051	3.985890	1.582398	0.818548	-15.801866	3.704651	2.455398	-1.901065	2.257587	-2.653764	5.190162	-0.305049	2.373424	-2.419715	-3.335471	1.639578	-7.484964	3.754964	-1.627850	-0.572364	5.571829	3.270902	-0.338833	3.248515	22.631418	-0.848423	-4.147695	1.643086	5.622158	-0.514533	-2.217703	1.808156	-13.235473	9.383018	8.344063	-1.426244	6.186653	-2.241740	3.873162	0.231001	3.372557	-6.778192	-3.120434	0.461484	-1.982653	-6.966261	-1.224990	1.695438	7.403095	-6.993696	-0.109125	-3.002041	9.760416	-0.687867	-10.174126	0.408501	5.138228	-3.259369	-4.171746	1.439225	-15.163197	-1.433811	1.458826	-1.969084	7.715482	-1.309868	0.264308	-1.419655	1.484145	-1.264190	-4.886594	-0.152736	0.187677	-1.583020	-1.151583	0.509783	2.928269	-4.932294	1.850668	-3.903976	-1.460430	4.369735	-5.489454	0.153900	3.553558	4.701044	-3.943360	5.725011	-5.954226	3.349768	-2.015142	-0.169915	5.003853	-1.416345	0.180323	-3.143588	0.141902	-0.898661	-2.613744	-1.774319	1.650131	-0.054944	1.293450	-0.086737	-3.651305	-1.877374	3.598102	-0.911487	-5.376930	5.325440	-1.087022	1.576378	6.559118	5.547237	-5.233711	6.919964	-0.061235	1.269280	-4.390400	1.382510	5.929562	-6.795582	1.285085	-3.778544	-2.056526	-2.602922	-0.205103	-2.661405	3.075058	-0.034695	4.865641	0.022721	-8.597577	-1.840337	1.612730	-0.348576	-3.569805	-3.009760	-1.438719	-3.305836	3.013143	-0.186182	-5.643629	8.018029	-0.381511	4.415607	1.355661	0.572581	-0.634781	-2.752050	5.009750	-3.967508	3.265684	4.285086	5.000984	-1.314461	0.340286	3.424811	12.890542	-0.168530	-12.249323	-8.988171	3.895263	-0.762781
336.980227	292.952481	1.091048	127.605718	-92.483054	3.945661	-11.464330	24.976091	-228.409641	-55.348498	-18.812722	-22.277314	-14.726924	-10.312287	-0.194236	-1.863058	32.258505	12.241096	0.382944	-3.920221	-2.894313	-7.135172	-12.916982	-6.814356	-4.685715	-7.653040	-1.575559	-3.339952	198.349643	90.882255	-1.896489	105.333071	-35.721204	62.262039	-10.816896	63.901319	-181.918219	25.086173	6.876908	-13.787114	-18.541181	-18.550364	4.812502	-4.368330	-4.295330	-7.507568	-23.042565	-6.166632	-1.769681	-5.393939	-15.112038	-6.891740	-18.904628	0.021932	-1.487067	-13.467055	72.867589	1.084982	-24.027418	26.703190	12.925447	32.077327	-50.584873	49.157695	-50.366978	59.493163	15.253874	2.505260	11.273071	-6.735358	5.099085	2.278537	-49.432990	-9.607631	-21.607327	-1.893329	-6.555747	12.846189	-6.105656	12.137814	-25.736850	36.727535	-2.145922	-18.507142	4.131133	-4.267736	-68.313356	-2.975919	22.159838	9.613811	-40.697677	1.099406	-38.055941	48.647730	0.155364	20.386138	4.983051	15.636389	-16.303113	15.710489	-23.816790	4.804299	-24.005868	4.453726	19.045540	4.862875	-3.234296	6.827219	-13.304860	20.020796	-3.111825	-22.535483	-28.796454	5.418010	-64.451104	-7.863168	52.934401	45.638851	-8.007818	-5.429379	-30.170215	35.961897	8.068977	4.309353	-18.606120	19.364476	-26.607076	25.957947	-2.366466	15.832163	-15.717841	18.787055	26.307388	5.356514	2.683700	4.416597	-11.114461	17.058889	-25.859662	-8.114749	-100.032452	11.483646	-22.720391	-24.450291	30.839326	50.002293	-11.643725	0.956773	-37.900482	35.134253	13.093018	-12.973043	-31.057602	13.733626	3.333666	7.847191	-2.643106	16.406147	-2.590227	25.263607	15.549987	9.482066	14.128125	4.200363	-23.302422	27.224307	-33.607116	3.159813	-103.449565	-80.444896	-14.313169	-63.201652	-5.694729	-69.021223	-37.609236	-6.048320	-31.069396	-33.006717	-24.752660	-10.675797	-46.750283	-39.406457	-0.538472	-24.688363	-0.855398	11.684020	26.047762	-3.625676	-6.233007	10.519047	25.138499	-5.828471	18.535876	-0.586878	-12.131013	3.364787
300.055208	-213.041768	12.118787	-92.483054	3319.818047	507.535034	87.908439	337.486747	1430.214109	136.626561	-18.138294	200.309798	-969.902078	-71.498205	-121.997145	-67.248740	-786.119019	-86.200734	-22.671184	-126.071654	10.614521	23.096650	47.676606	-37.499597	24.444478	-15.919322	-6.735638	37.672143	-583.267685	-487.570442	-29.695946	-318.631137	1252.195874	-232.309139	-27.426722	-36.823267	720.628664	57.280223	-131.381407	124.607042	-348.077296	261.255220	-153.626516	-11.352080	110.242855	-98.852935	-2.556426	-10.072947	123.484766	-83.701150	39.132227	-73.669619	-9.157487	-147.235276	7.779173	-57.068767	-491.588519	-118.066024	114.067300	-250.402444	237.366169	-156.138051	43.828100	-118.931239	220.900864	-15.728676	-195.313273	72.050525	-192.274157	304.208098	-61.774536	8.619187	240.552297	94.017731	43.026198	30.017332	-10.365167	129.814120	36.525571	22.036626	-198.433255	-51.798333	21.274781	173.437510	-21.287748	135.872675	159.840814	-88.745046	-97.514407	-6.830631	13.254368	-112.183421	190.009820	-72.220942	-131.301356	-20.837526	99.006883	44.319535	-68.008606	20.132806	401.626711	-24.240511	81.971229	-17.120102	-43.852296	-39.835681	4.482035	4.918912	-73.109560	-77.516031	-44.050674	224.758777	214.297660	69.228326	-41.239059	-6.846124	-159.546732	-61.715676	13.271333	-93.863656	-68.280639	10.901703	-127.341685	24.414898	248.819288	49.864405	-28.562375	7.762729	324.841451	-35.086705	63.563352	-33.463515	-103.983198	-16.641022	-22.157600	-2.442008	190.644047	-85.221237	-110.817198	65.693318	175.805245	46.184875	-19.621837	83.076006	-197.669164	-55.850340	-164.126806	-13.037234	-50.605585	-60.032575	-105.801829	4.585814	310.626256	-37.727739	-2.153554	-2.756022	268.187558	-4.798976	43.158721	7.603775	-110.507991	-15.974550	-81.055582	-1.105808	333.075342	-93.788482	1.960546	-6.432079	306.378875	243.283663	-71.700997	79.629222	-97.498985	667.299424	-163.752260	57.185618	103.842983	543.414578	69.552388	-71.796256	290.403577	236.757120	123.584372	-31.622620	161.812102	32.858859	-30.161377	60.883465	41.671962	-4.637869	-158.554606	14.319828	466.064810	94.146654	285.574347	-6.766984
213.541833	116.075134	12.799453	3.945661	507.535034	330.519197	1.785001	83.939348	-15.219264	58.494317	-27.840798	27.521006	-199.583889	-4.207670	-17.044640	-14.147733	-56.115513	36.038344	17.311936	-16.244301	125.398410	33.150873	20.218910	6.979359	-0.986599	-1.329718	-1.683380	8.252903	-23.829675	-76.295780	-0.444553	-61.250736	291.727885	33.614631	-13.936587	37.024066	20.305305	34.172123	-31.697498	32.760921	-77.606686	-21.247918	-22.002744	-0.640993	5.604952	-74.724951	-3.148841	-8.910142	38.790762	-39.707844	6.801299	5.111986	9.306546	-5.316818	3.687736	8.894709	-35.850505	-53.238532	8.362140	-61.705753	106.724056	-67.381659	-60.872989	-15.374449	3.185259	-14.211866	-76.225519	24.325854	-49.192193	12.128790	-14.178982	1.900491	18.203286	-35.373928	-6.604610	1.788842	14.871138	-13.633415	4.714621	-1.758474	1.387593	-1.851121	2.324642	4.434787	32.544009	24.417859	-62.981974	-23.351335	17.937161	-43.817490	-78.127245	-23.526690	-18.812666	-27.715542	-30.954100	-29.613709	10.789932	21.176247	-15.632720	0.853846	46.866815	11.822591	3.658910	1.685235	8.148339	0.255205	-2.446556	4.319732	3.236599	-16.138261	-13.928152	-11.291898	4.974484	56.714636	-89.119954	-5.239177	14.180730	51.478902	3.313334	-16.050801	-34.348827	41.063462	-21.120518	-24.277802	44.760138	11.884155	-4.298340	-25.942464	30.872937	-13.545080	1.094446	-16.850927	1.247824	-2.263176	-0.019953	-2.369142	-18.848297	-8.097495	-5.667170	-2.471222	0.423228	48.238690	3.684703	-33.148925	39.830010	26.336111	-31.590389	-0.842291	-9.087818	-10.827057	-35.976478	-9.911363	68.512385	-47.513491	-4.210421	-45.397038	18.879138	-26.330364	6.764675	-30.436528	-3.833659	-9.520204	0.149303	-4.724821	32.036423	-3.189638	-30.970116	0.883578	120.818856	116.739013	1.024750	-27.106358	8.555758	92.718372	-16.167129	10.983979	15.254252	73.909211	4.975792	-12.929008	35.906488	7.816567	27.676978	-26.041487	12.094342	32.354138	25.346669	-0.473722	-7.134214	-14.202998	-16.412491	-3.290146	152.469065	-24.542333	10.353256	-0.271627
-51.352323	-30.964001	4.014303	-11.464330	87.908439	1.785001	36.400109	-2.388661	102.490107	15.190558	27.828492	1.949414	-48.571046	-1.903460	-1.820937	-4.549841	-38.301148	-6.374297	4.909668	-5.430033	-19.636058	-4.239102	-1.443576	-2.329069	-5.406521	-0.453761	-0.379616	-0.304806	-46.962578	-23.819230	1.431890	-18.124982	69.728144	-16.403289	8.260671	-13.075066	49.381268	-6.811983	0.737939	-3.503178	-20.407820	1.234799	5.018310	-2.707773	7.821911	-10.564099	3.364166	1.572096	2.443259	-2.664716	-0.742707	2.476622	-6.421478	-6.899369	-0.845346	3.277076	-30.189295	-20.128413	-2.093005	-11.561590	33.114633	-26.533846	-5.105688	-4.477294	17.961679	-0.703852	0.196237	-1.221013	-16.523794	13.071034	10.589743	-3.197541	24.736367	-0.107856	10.071060	3.624706	7.053770	3.291708	3.541312	4.757772	-14.906646	-16.930700	0.374830	17.834842	-24.064666	-15.870471	5.479558	-4.848145	7.534434	-13.368621	7.226065	-0.820310	5.037443	-14.506240	-0.874353	3.100222	-5.575948	-5.616861	6.038114	-2.749136	31.884686	-1.115294	7.795425	-0.794728	4.456292	-3.420369	0.074879	0.659822	-8.584030	-17.613270	3.107918	10.861853	-13.524810	-4.899892	20.164079	-5.440773	3.385679	-3.151815	10.416970	-1.627991	-0.410422	-6.481570	-4.359086	13.463067	-0.663682	10.584789	5.114040	4.591563	18.119425	1.282768	7.691308	0.720857	-1.515897	-0.773621	1.539893	0.388955	-1.673742	-12.217980	5.959315	5.099374	14.403578	9.799108	12.709307	6.089014	-5.315877	-14.425811	3.039474	-2.979393	-6.491634	-7.111179	1.460957	6.245012	0.681489	10.084625	4.761397	5.395915	10.153762	6.322381	2.089276	1.664356	-0.954392	1.775073	-3.350081	0.456820	11.599519	-17.223563	2.865767	-0.368650	7.182629	26.020674	-1.280046	16.789982	-4.750288	37.015103	1.324951	8.460786	-4.137992	23.122772	14.810241	1.882839	-5.121658	13.675460	13.237112	7.582856	11.323485	11.162152	-3.600301	10.471609	-13.091566	-4.848750	-12.702314	2.656009	-10.604047	-9.708678	-0.926791	-0.433472
103.447843	35.044171	2.488937	24.976091	337.486747	83.939348	-2.388661	131.181595	-52.388483	-38.879116	-26.376559	52.421417	-161.379685	-16.419239	-11.578156	-10.099995	22.710134	-5.137101	1.660327	-6.741850	35.988331	-10.000766	-3.230953	2.182912	-3.698979	-10.881278	-2.122061	1.993464	-66.100235	-49.640715	-7.308870	-23.234886	145.853670	-1.520923	-13.938381	62.939980	23.924894	11.122752	-23.351646	49.246998	-56.968750	-7.571892	-13.032268	-4.950918	23.216118	-39.552896	-8.581099	-3.393011	6.482223	-42.251146	-1.648512	-8.384584	-13.233434	-45.798613	0.897529	-26.765414	-88.406868	-15.890085	20.017345	-33.696916	10.296002	-12.790385	-11.277335	-1.632165	6.094263	-5.743939	-51.718868	23.711526	-39.736394	-6.170208	-7.980437	2.270085	-17.934953	5.280812	4.341424	1.906416	-5.018919	39.851811	4.609943	11.775654	-63.181624	2.070425	0.990612	17.039933	-18.530220	18.170958	24.397800	-14.955363	-30.545597	14.608406	-2.214899	-24.560907	-5.684024	3.354118	-16.909371	-3.992608	-14.431678	3.599978	-22.206595	6.562146	13.995369	-0.463551	-4.479125	-0.553773	-0.260509	1.922695	-3.494031	4.487468	-32.605876	-5.694898	-10.784028	36.846520	9.495106	17.312210	-13.590675	0.561077	-38.759152	5.396087	23.844113	-37.452763	-33.118372	3.705530	3.544818	-20.269073	26.881549	3.197175	-30.917791	18.703782	39.782800	-3.743636	-11.126882	4.262405	-0.653717	-0.892096	-1.778703	-1.029331	15.837985	-17.373422	-18.508576	3.298031	-22.933206	26.385066	-1.081950	-6.199776	-47.445753	-5.485395	-9.338396	-18.929109	-32.721893	-22.848523	-8.386765	-12.322947	39.527646	-18.266366	-7.467326	2.683226	43.902202	0.242568	-1.268685	8.308983	-1.763141	-2.631591	2.608957	-0.035026	17.883853	-11.158874	1.465747	-0.833058	49.904038	2.896155	-3.624539	-10.411758	-1.753035	5.739058	-12.099402	-5.963658	24.452065	15.994711	-4.112311	-13.470538	50.478436	3.737320	7.955635	-21.735884	45.629276	12.772146	10.797182	-3.248014	5.950542	7.191955	19.651776	-0.465375	20.814708	-8.317287	45.118653	-2.402118
-1171.258372	-667.208823	-17.920413	-228.409641	1430.214109	-15.219264	102.490107	-52.388483	3302.619116	621.828690	235.225024	188.659379	-188.541516	115.302662	-46.492336	0.679189	-1635.047458	-178.558794	-75.632382	-126.884615	267.002977	-55.865432	120.802152	-46.743191	143.544840	-9.411002	8.509979	2.386016	-1281.981996	-462.909064	-41.815596	-353.460543	92.696729	-427.499595	20.578981	-346.199461	1851.943106	-281.910919	-133.314626	39.131599	-10.839457	224.252174	-277.552928	8.019415	-194.486932	-28.091414	42.236615	-65.184180	354.999620	-133.514210	134.841769	-163.482333	1.045651	45.582398	-2.804459	-48.974552	-878.618782	-113.971725	86.830239	-200.294202	-377.819641	-102.981067	279.650823	-263.150064	605.111341	-375.988488	-264.957001	9.894391	-200.239189	292.793759	-160.479428	26.041172	77.416392	199.053974	153.711307	15.746022	180.793510	96.729122	126.714516	-36.571996	-97.273512	-33.922840	0.341011	127.885660	-319.720848	-28.599476	421.382117	-19.982959	-361.278488	14.774517	366.246378	-143.709371	322.767092	-161.530131	-74.701069	-43.388430	-104.980982	-7.262758	-36.588480	16.883241	310.878990	6.269382	289.719350	-15.787355	66.781791	-31.673091	75.229425	5.421892	33.065603	-122.246812	-58.801518	163.430910	85.894079	-178.111193	318.627478	-2.689103	-230.941815	-320.035089	118.950472	-187.827937	98.816958	-269.501295	-82.483097	-150.237075	20.006317	-5.056014	-5.680050	4.295159	260.664339	9.246135	206.671173	-0.236367	-94.763075	-16.019833	-27.922587	3.405930	213.316921	-138.729563	-102.215670	65.066772	220.090823	-130.167238	69.997549	216.668159	-211.467199	-248.727233	55.998161	-40.830812	13.612677	-151.499929	35.305990	-19.416086	116.627985	70.402564	11.732843	55.049237	246.678738	54.423982	64.024451	32.897187	-159.663297	-8.190340	-199.990910	8.030135	454.272449	-126.997858	-28.937000	-10.265452	130.863862	110.348088	-5.957687	249.582877	4.442167	415.530457	37.107688	65.082014	-12.395522	316.138649	75.579044	15.322478	311.748053	331.238311	27.179102	180.819465	163.549217	33.495263	-203.525772	117.752853	-101.260490	-42.228381	-402.757760	24.454150	629.260698	163.112728	134.638389	13.400061
-303.441957	-162.280107	-4.849898	-55.348498	136.626561	58.494317	15.190558	-38.879116	621.828690	308.549423	60.021012	22.776519	3.426665	105.628958	15.243603	1.842847	-261.665252	26.258224	6.135816	-9.465343	81.154579	37.473211	28.279534	21.008879	41.431560	4.020020	4.736315	7.374602	-309.142123	-106.856102	-0.708644	-87.579088	-28.038606	-73.016163	25.830785	-94.314361	372.472195	-26.743982	-13.476491	1.396768	40.852988	61.595694	-61.363043	10.839308	-19.167026	-44.231529	-3.081272	-18.415812	75.497904	-22.655505	23.875254	-30.383790	58.731621	49.629087	1.966539	17.783140	-180.935899	-31.979063	56.114160	-57.664584	-75.302737	-47.735758	48.412456	-75.821731	148.909534	-150.950077	-93.230644	-8.794930	-10.194236	4.565075	-59.164611	3.776307	41.104544	-1.282631	14.957500	-6.332508	50.334483	-21.300402	22.674605	-53.535899	91.317341	-14.340875	-0.562859	-14.613006	-3.672997	-8.402469	95.429576	-14.663316	-42.394301	-30.298530	42.138777	-30.743716	81.690595	-59.459042	-43.510167	-13.714462	0.457901	6.041664	-19.175086	3.142237	63.628366	4.956230	49.411867	-0.959129	22.242503	-8.705647	17.658995	-9.352684	69.348452	-44.034653	-16.449063	-42.323468	77.145162	-31.365721	41.995895	7.038224	-28.135264	-69.475798	9.361582	-35.476987	23.413431	-61.518545	-29.637120	-33.645738	-4.373646	-0.436639	-23.454654	-13.202952	65.267649	-4.932192	37.807508	-7.752284	1.690286	-4.755225	-2.887838	-1.805679	14.135723	-33.771160	-15.713181	-8.356726	69.959897	-45.117492	-16.684197	45.606888	-5.994401	-48.996155	-11.750199	0.924610	17.424100	-35.803323	-24.773643	-6.462650	16.419062	2.986333	-15.726968	-8.636585	69.586895	-2.177315	16.356162	-8.175340	-26.097086	-11.193853	-45.365368	-2.739274	54.529441	-29.136875	-21.046116	0.657599	42.073105	-12.717611	-3.247182	72.518610	28.222578	81.986987	8.066636	33.259132	-0.166484	95.811809	8.487058	7.272693	52.165428	87.352265	9.736314	53.065950	31.634469	13.672302	-36.765898	46.572642	-30.632111	-47.164091	-86.671831	-0.991434	130.712272	-0.572451	2.096578	-1.391263
