809.000000,0.000000
-14.151270,418.721727
-340.848131,67.883983
13.706321,-304.439027
416.687179,431.386825
-385.433468,407.737205
253.857004,-165.952698
-457.363898,482.060856
289.715622,-899.205148
27.590227,-74.154332
-349.753398,-780.405355
666.667788,908.814001
-127.191046,503.626470
29.214200,119.108294
499.291802,-612.766499
-28.407005,342.888583
175.091326,-387.651284
961.894675,539.059673
139.394137,-443.577509
-1265.233147,123.863546
-111.711005,-479.028543
-260.027764,-714.828091
-247.129874,-748.364405
735.280067,-41.831883
125.092032,-632.925164
-63.679227,159.259223
121.645370,-66.783719
500.521965,-135.395872
296.705694,-206.004812
75.393939,-190.855390
110.212632,-220.261395
-26.362771,929.734250
728.580431,-236.730562
847.438794,-1015.863185
152.583028,260.909918
-1254.527602,-240.891925
668.033671,-254.286506
-187.653538,-366.952085
373.676755,1778.794314
-308.482972,-244.133092
-6.364021,-543.586502
667.899852,342.092541
179.808121,-827.033833
1235.243853,463.767751
-488.599048,-801.026942
-359.667849,376.081914
652.216515,13.894158
374.815111,180.574738
-122.619413,169.913123
-114.016231,-149.126467
-345.535558,-1255.196202
-862.327610,659.484901
-143.603511,-76.863468
684.236351,-1308.201570
-485.624539,-37.569961
50.719833,419.792813
200.638736,-336.811099
-393.458721,308.199399
1250.810976,-280.189170
9.461001,175.757025
-269.954926,54.640187
1026.184080,155.656699
-602.435798,-608.802053
-564.970037,936.997193
117.132199,704.937446
128.524378,-285.023388
-62.701772,-341.024234
-918.673781,647.821135
74.780974,832.914384
277.099008,-270.055366
440.127658,-538.844870
-632.361686,875.281779
-85.834237,206.247718
305.753651,370.152869
-1371.906112,-234.182665
231.369352,-1209.716520
601.880674,-444.509131
-403.641436,-180.518061
-16.461692,822.526321
-278.564402,343.888486
1128.809822,323.176579
-506.294836,308.343335
-496.680869,502.150315
624.955488,-38.342440
539.267880,930.445260
-855.744350,-256.562611
21.177757,297.893806
335.821389,-281.686198
-35.908172,-741.245952
276.558721,-384.633065
326.323462,-230.485774
270.646898,-615.991576
207.736103,283.661842
100.500110,21.440480
-397.005978,-331.411623
-683.948746,-87.579993
155.380633,-52.354108
455.199835,-667.481238
105.496486,930.147286
-734.641405,-280.061916
-493.657339,-1236.855345
322.902268,111.568647
538.616758,80.238079
383.491270,-36.200705
545.028987,141.242050
514.810292,1452.089308
5.163441,-900.230307
750.256190,-712.216805
-697.615138,-28.230123
-2.080082,1640.909230
1067.679529,-204.443770
-606.853134,-367.497039
-627.409311,782.259367
162.457978,298.134753
-96.604542,-492.144973
-114.647698,8.370576
883.434903,543.768535
-99.851447,405.466444
-99.382626,-1074.382372
-314.542112,-258.311891
400.208527,573.558316
-638.014017,-416.597964
384.235504,886.029681
194.791370,255.417516
731.770325,39.935798
-674.475558,-146.089059
-712.399808,372.184337
324.247246,-438.425843
52.733186,436.181039
1053.798431,154.784271
-1257.946821,262.380148
198.265140,591.307314
-234.258109,827.715512
851.689331,-1.005794
1046.266719,-181.063453
196.385748,-458.698738
419.925356,-371.980676
-1011.942147,-889.352048
225.722722,-460.377412
31.599149,-72.589922
-196.792087,-581.599483
443.280675,-215.653198
-1601.776322,1688.825503
-1350.793938,-238.689853
373.712572,-1058.799351
-407.295911,211.827276
159.509962,317.467851
-36.149757,-397.553357
-670.112984,-104.434481
-241.109358,-725.636592
184.583110,-71.276571
500.782410,-657.525491
735.938516,-131.888601
-80.202151,363.268971
134.573803,175.173008
780.295420,-828.849644
408.009181,-84.444753
675.486096,-127.685900
53.602812,439.279289
-489.854756,417.870892
-212.807442,-532.575692
1071.089396,143.209106
103.885404,-548.268659
363.081473,302.103170
-44.973788,573.296485
-159.523003,-3.355546
183.107269,-540.801869
395.404379,168.887922
1019.181301,-196.146332
-801.680650,1464.097329
410.881213,-117.351856
-785.025807,26.652587
-664.428753,-470.915540
718.358082,-928.784934
-1103.484534,644.931925
-97.829793,232.610229
627.150077,290.975975
-55.555149,-835.075892
-444.045993,-574.102696
45.743054,328.990417
504.875141,100.070341
-49.861134,-266.325710
373.221212,-3.248098
814.753742,659.790479
